received_timestamp,source_timestamp,symbol,price,volume,td
2026-09-08T00:38:52.940+00:00,1788827930940,USOIL,92.32900,2.00000,0
2026-09-08T00:38:59.592+00:00,1788827937606,USOIL,92.32400,1.00000,0
2026-09-08T00:39:06.689+00:00,1788827944692,USOIL,92.32400,0.00000,0
2026-09-08T00:39:06.691+00:00,1788827944692,USOIL,92.32900,1.00000,0
2026-09-08T00:39:06.989+00:00,1788827944999,USOIL,92.32900,3.00000,0
2026-09-08T00:39:07.339+00:00,1788827945331,USOIL,92.32200,1.00000,0
2026-09-08T00:39:10.189+00:00,1788827948186,USOIL,92.31700,3.00000,0
2026-09-08T00:39:13.039+00:00,1788827951067,USOIL,92.31200,1.00000,0
2026-09-08T00:39:19.140+00:00,1788827957141,USOIL,92.31900,1.00000,0
2026-09-08T00:39:22.992+00:00,1788827960976,USOIL,92.31800,1.00000,0
2026-09-08T00:39:25.249+00:00,1788827963233,USOIL,92.31700,1.00000,0
2026-09-08T00:39:25.889+00:00,1788827963900,USOIL,92.32200,1.00000,0
2026-09-08T00:39:27.789+00:00,1788827965776,USOIL,92.29900,4.00000,0
2026-09-08T00:39:38.339+00:00,1788827976364,USOIL,92.29300,4.00000,0
2026-09-08T00:39:54.938+00:00,1788827992951,USOIL,92.29200,2.00000,0
2026-09-08T00:39:55.644+00:00,1788827993645,USOIL,92.29700,1.00000,0
2026-09-08T00:39:56.289+00:00,1788827994288,USOIL,92.31300,2.00000,0
2026-09-08T00:39:56.538+00:00,1788827994567,USOIL,92.30900,1.00000,0
2026-09-08T00:40:05.840+00:00,1788828003855,USOIL,92.30900,0.00000,0
2026-09-08T00:40:05.841+00:00,1788828003855,USOIL,92.31400,1.00000,0
2026-09-08T00:40:13.588+00:00,1788828011602,USOIL,92.31700,1.00000,0
2026-09-08T00:40:14.843+00:00,1788828012871,USOIL,92.31200,1.00000,0
2026-09-08T00:40:15.191+00:00,1788828013193,USOIL,92.31400,2.00000,0
2026-09-08T00:40:17.387+00:00,1788828015385,USOIL,92.31700,1.00000,0
2026-09-08T00:40:23.488+00:00,1788828021506,USOIL,92.31900,1.00000,0
2026-09-08T00:40:34.988+00:00,1788828032999,USOIL,92.32300,3.00000,0
2026-09-08T00:40:35.338+00:00,1788828033326,USOIL,92.32900,1.00000,0
2026-09-08T00:40:37.888+00:00,1788828035916,USOIL,92.32400,1.00000,0
2026-09-08T00:40:39.187+00:00,1788828037186,USOIL,92.32700,1.00000,0
2026-09-08T00:40:40.089+00:00,1788828038122,USOIL,92.32200,1.00000,0
2026-09-08T00:40:41.087+00:00,1788828039076,USOIL,92.31800,1.00000,0
2026-09-08T00:40:41.387+00:00,1788828039380,USOIL,92.31800,2.00000,0
2026-09-08T00:40:43.638+00:00,1788828041640,USOIL,92.31700,2.00000,0
2026-09-08T00:40:53.588+00:00,1788828051617,USOIL,92.31400,1.00000,0
2026-09-08T00:40:53.888+00:00,1788828051919,USOIL,92.30700,1.00000,0
2026-09-08T00:41:07.038+00:00,1788828065035,USOIL,92.30700,0.00000,0
2026-09-08T00:41:07.041+00:00,1788828065035,USOIL,92.30800,1.00000,0
2026-09-08T00:41:15.038+00:00,1788828073059,USOIL,92.30200,1.00000,0
2026-09-08T00:41:19.492+00:00,1788828077493,USOIL,92.30800,3.00000,0
2026-09-08T00:41:21.136+00:00,1788828079142,USOIL,92.30800,2.00000,0
2026-09-08T00:41:26.839+00:00,1788828084846,USOIL,92.29800,3.00000,0
2026-09-08T00:41:27.186+00:00,1788828085198,USOIL,92.30200,2.00000,0
2026-09-08T00:41:28.187+00:00,1788828086180,USOIL,92.30200,2.00000,0
2026-09-08T00:41:28.437+00:00,1788828086460,USOIL,92.32300,3.00000,0
2026-09-08T00:41:38.387+00:00,1788828096391,USOIL,92.31900,1.00000,0
2026-09-08T00:41:38.686+00:00,1788828096716,USOIL,92.32200,1.00000,0
2026-09-08T00:41:48.886+00:00,1788828106916,USOIL,92.32200,3.00000,0
2026-09-08T00:41:49.537+00:00,1788828107560,USOIL,92.31900,1.00000,0
2026-09-08T00:42:10.086+00:00,1788828128091,USOIL,92.31900,0.00000,0
2026-09-08T00:42:10.087+00:00,1788828128092,USOIL,92.32200,2.00000,0
2026-09-08T00:42:12.287+00:00,1788828130302,USOIL,92.32800,1.00000,0
2026-09-08T00:42:13.937+00:00,1788828131943,USOIL,92.34900,2.00000,0
2026-09-08T00:42:17.086+00:00,1788828135116,USOIL,92.34700,1.00000,0
2026-09-08T00:42:18.686+00:00,1788828136720,USOIL,92.34200,1.00000,0
2026-09-08T00:42:19.337+00:00,1788828137330,USOIL,92.33900,3.00000,0
2026-09-08T00:42:21.287+00:00,1788828139306,USOIL,92.34400,1.00000,0
2026-09-08T00:42:21.586+00:00,1788828139608,USOIL,92.34900,1.00000,0
2026-09-08T00:42:23.186+00:00,1788828141200,USOIL,92.34300,1.00000,0
2026-09-08T00:42:39.237+00:00,1788828157226,USOIL,92.33700,1.00000,0
2026-09-08T00:42:43.336+00:00,1788828161360,USOIL,92.33400,1.00000,0
2026-09-08T00:42:46.936+00:00,1788828164928,USOIL,92.33700,1.00000,0
2026-09-08T00:42:53.586+00:00,1788828171589,USOIL,92.34900,1.00000,0
2026-09-08T00:42:55.135+00:00,1788828173159,USOIL,92.34900,5.00000,0
2026-09-08T00:43:06.985+00:00,1788828184999,USOIL,92.34900,0.00000,0
2026-09-08T00:43:06.986+00:00,1788828184999,USOIL,92.34800,1.00000,0
2026-09-08T00:43:07.336+00:00,1788828185330,USOIL,92.35800,1.00000,0
2026-09-08T00:43:07.936+00:00,1788828185934,USOIL,92.37300,3.00000,0
2026-09-08T00:43:08.235+00:00,1788828186262,USOIL,92.37700,1.00000,0
2026-09-08T00:43:08.885+00:00,1788828186922,USOIL,92.37300,1.00000,0
2026-09-08T00:43:09.839+00:00,1788828187856,USOIL,92.36300,2.00000,0
2026-09-08T00:43:12.437+00:00,1788828190447,USOIL,92.36800,1.00000,0
2026-09-08T00:43:15.285+00:00,1788828193310,USOIL,92.35900,3.00000,0
2026-09-08T00:43:15.586+00:00,1788828193616,USOIL,92.36300,2.00000,0
2026-09-08T00:43:17.709+00:00,1788828195551,USOIL,92.35400,2.00000,0
2026-09-08T00:43:29.685+00:00,1788828207703,USOIL,92.34200,2.00000,0
2026-09-08T00:43:30.936+00:00,1788828208970,USOIL,92.34900,3.00000,0
2026-09-08T00:43:31.288+00:00,1788828209313,USOIL,92.36900,2.00000,0
2026-09-08T00:43:34.486+00:00,1788828212497,USOIL,92.36200,1.00000,0
2026-09-08T00:43:41.186+00:00,1788828219197,USOIL,92.36800,1.00000,0
2026-09-08T00:43:41.834+00:00,1788828219847,USOIL,92.35700,1.00000,0
2026-09-08T00:43:45.335+00:00,1788828223333,USOIL,92.36400,1.00000,0
2026-09-08T00:43:46.585+00:00,1788828224620,USOIL,92.36800,1.00000,0
2026-09-08T00:43:51.384+00:00,1788828229397,USOIL,92.36400,1.00000,0
2026-09-08T00:43:59.334+00:00,1788828237344,USOIL,92.36700,1.00000,0
2026-09-08T00:44:01.935+00:00,1788828239941,USOIL,92.37300,1.00000,0
2026-09-08T00:44:02.187+00:00,1788828240217,USOIL,92.37800,1.00000,0
2026-09-08T00:44:03.185+00:00,1788828241213,USOIL,92.37800,0.00000,0
2026-09-08T00:44:03.187+00:00,1788828241214,USOIL,92.37400,1.00000,0
2026-09-08T00:44:05.785+00:00,1788828243779,USOIL,92.37700,1.00000,0
2026-09-08T00:44:06.084+00:00,1788828244084,USOIL,92.38200,1.00000,0
2026-09-08T00:44:06.384+00:00,1788828244384,USOIL,92.37800,1.00000,0
2026-09-08T00:44:06.684+00:00,1788828244688,USOIL,92.37700,1.00000,0
2026-09-08T00:44:09.884+00:00,1788828247917,USOIL,92.36700,1.00000,0
2026-09-08T00:44:11.535+00:00,1788828249525,USOIL,92.37700,2.00000,0
2026-09-08T00:44:12.435+00:00,1788828250449,USOIL,92.37200,1.00000,0
2026-09-08T00:44:16.284+00:00,1788828254308,USOIL,92.36900,1.00000,0
2026-09-08T00:44:21.684+00:00,1788828259701,USOIL,92.36200,1.00000,0
2026-09-08T00:44:28.084+00:00,1788828266098,USOIL,92.36300,2.00000,0
2026-09-08T00:44:33.233+00:00,1788828271234,USOIL,92.36700,1.00000,0
2026-09-08T00:44:34.183+00:00,1788828272180,USOIL,92.36300,1.00000,0
2026-09-08T00:44:36.083+00:00,1788828274111,USOIL,92.36900,1.00000,0
2026-09-08T00:44:37.035+00:00,1788828275055,USOIL,92.36400,1.00000,0
2026-09-08T00:44:37.336+00:00,1788828275360,USOIL,92.36900,1.00000,0
2026-09-08T00:44:43.384+00:00,1788828281424,USOIL,92.37300,1.00000,0
2026-09-08T00:44:47.834+00:00,1788828285871,USOIL,92.37800,1.00000,0
2026-09-08T00:44:59.034+00:00,1788828297060,USOIL,92.37900,1.00000,0
2026-09-08T00:44:59.983+00:00,1788828297999,USOIL,92.36700,2.00000,0
2026-09-08T00:45:00.288+00:00,1788828298297,USOIL,92.36400,1.00000,0
2026-09-08T00:45:01.583+00:00,1788828299584,USOIL,92.36900,1.00000,0
2026-09-08T00:45:09.933+00:00,1788828307927,USOIL,92.36900,0.00000,0
2026-09-08T00:45:09.935+00:00,1788828307927,USOIL,92.37400,1.00000,0
2026-09-08T00:45:10.533+00:00,1788828308528,USOIL,92.38200,1.00000,0
2026-09-08T00:45:16.883+00:00,1788828314915,USOIL,92.37400,1.00000,0
2026-09-08T00:45:17.234+00:00,1788828315252,USOIL,92.37700,1.00000,0
2026-09-08T00:45:17.833+00:00,1788828315852,USOIL,92.37900,2.00000,0
2026-09-08T00:45:28.384+00:00,1788828326423,USOIL,92.37900,2.00000,0
2026-09-08T00:45:29.636+00:00,1788828327646,USOIL,92.38400,1.00000,0
2026-09-08T00:45:36.082+00:00,1788828334085,USOIL,92.37900,1.00000,0
2026-09-08T00:45:43.034+00:00,1788828341053,USOIL,92.38200,1.00000,0
2026-09-08T00:45:43.382+00:00,1788828341398,USOIL,92.38700,1.00000,0
2026-09-08T00:45:43.683+00:00,1788828341698,USOIL,92.38300,1.00000,0
2026-09-08T00:45:44.984+00:00,1788828342999,USOIL,92.37900,2.00000,0
2026-09-08T00:45:51.383+00:00,1788828349384,USOIL,92.36700,1.00000,0
2026-09-08T00:45:51.682+00:00,1788828349707,USOIL,92.36200,1.00000,0
2026-09-08T00:45:51.986+00:00,1788828349995,USOIL,92.36700,1.00000,0
2026-09-08T00:45:53.283+00:00,1788828351297,USOIL,92.37300,1.00000,0
2026-09-08T00:45:54.232+00:00,1788828352263,USOIL,92.37200,2.00000,0
2026-09-08T00:45:59.033+00:00,1788828357034,USOIL,92.36800,1.00000,0
2026-09-08T00:46:04.082+00:00,1788828362123,USOIL,92.36800,0.00000,0
2026-09-08T00:46:04.084+00:00,1788828362123,USOIL,92.35800,1.00000,0
2026-09-08T00:46:04.482+00:00,1788828362499,USOIL,92.33800,3.00000,0
2026-09-08T00:46:04.784+00:00,1788828362820,USOIL,92.34200,1.00000,0
2026-09-08T00:46:12.783+00:00,1788828370784,USOIL,92.33700,1.00000,0
2026-09-08T00:46:20.133+00:00,1788828378158,USOIL,92.33800,1.00000,0
2026-09-08T00:46:21.432+00:00,1788828379427,USOIL,92.33400,3.00000,0
2026-09-08T00:46:21.732+00:00,1788828379724,USOIL,92.33700,1.00000,0
2026-09-08T00:46:22.984+00:00,1788828380993,USOIL,92.33800,1.00000,0
2026-09-08T00:46:28.083+00:00,1788828386076,USOIL,92.33300,3.00000,0
2026-09-08T00:46:28.433+00:00,1788828386453,USOIL,92.33800,1.00000,0
2026-09-08T00:46:31.282+00:00,1788828389316,USOIL,92.33200,1.00000,0
2026-09-08T00:46:44.382+00:00,1788828402407,USOIL,92.29400,6.00000,0
2026-09-08T00:46:44.681+00:00,1788828402706,USOIL,92.30200,2.00000,0
2026-09-08T00:46:45.633+00:00,1788828403671,USOIL,92.29800,1.00000,0
2026-09-08T00:46:45.980+00:00,1788828403999,USOIL,92.29800,3.00000,0
2026-09-08T00:46:46.584+00:00,1788828404623,USOIL,92.30400,1.00000,0
2026-09-08T00:46:54.631+00:00,1788828412647,USOIL,92.30900,1.00000,0
2026-09-08T00:47:02.332+00:00,1788828420343,USOIL,92.30900,0.00000,0
2026-09-08T00:47:02.335+00:00,1788828420343,USOIL,92.31400,1.00000,0
2026-09-08T00:47:02.634+00:00,1788828420625,USOIL,92.32900,2.00000,0
2026-09-08T00:47:06.182+00:00,1788828424189,USOIL,92.33200,2.00000,0
2026-09-08T00:47:06.482+00:00,1788828424482,USOIL,92.34900,1.00000,0
2026-09-08T00:47:07.132+00:00,1788828425160,USOIL,92.36200,7.00000,0
2026-09-08T00:47:07.731+00:00,1788828425770,USOIL,92.37400,2.00000,0
2026-09-08T00:47:08.082+00:00,1788828426123,USOIL,92.36800,2.00000,0
2026-09-08T00:47:09.382+00:00,1788828427413,USOIL,92.36400,1.00000,0
2026-09-08T00:47:11.631+00:00,1788828429648,USOIL,92.36700,1.00000,0
2026-09-08T00:47:19.281+00:00,1788828437305,USOIL,92.37300,4.00000,0
2026-09-08T00:47:20.581+00:00,1788828438597,USOIL,92.36400,2.00000,0
2026-09-08T00:47:26.631+00:00,1788828444666,USOIL,92.36200,2.00000,0
2026-09-08T00:47:26.982+00:00,1788828444999,USOIL,92.36200,2.00000,0
2026-09-08T00:47:29.180+00:00,1788828447222,USOIL,92.37300,2.00000,0
2026-09-08T00:47:31.731+00:00,1788828449766,USOIL,92.36900,1.00000,0
2026-09-08T00:47:32.081+00:00,1788828450120,USOIL,92.37400,1.00000,0
2026-09-08T00:47:32.732+00:00,1788828450732,USOIL,92.37200,2.00000,0
2026-09-08T00:47:38.487+00:00,1788828456508,USOIL,92.37400,2.00000,0
2026-09-08T00:47:39.481+00:00,1788828457474,USOIL,92.37900,3.00000,0
2026-09-08T00:47:39.881+00:00,1788828457879,USOIL,92.37400,1.00000,0
2026-09-08T00:47:40.081+00:00,1788828458083,USOIL,92.36900,1.00000,0
2026-09-08T00:47:43.932+00:00,1788828461928,USOIL,92.37400,1.00000,0
2026-09-08T00:47:50.587+00:00,1788828468622,USOIL,92.36300,4.00000,0
2026-09-08T00:47:51.882+00:00,1788828469882,USOIL,92.36300,2.00000,0
2026-09-08T00:47:52.231+00:00,1788828470265,USOIL,92.36300,3.00000,0
2026-09-08T00:47:57.030+00:00,1788828475036,USOIL,92.36300,2.00000,0
2026-09-08T00:47:59.931+00:00,1788828477938,USOIL,92.36200,2.00000,0
2026-09-08T00:48:00.181+00:00,1788828478208,USOIL,92.36900,1.00000,0
2026-09-08T00:48:00.531+00:00,1788828478540,USOIL,92.37300,1.00000,0
2026-09-08T00:48:06.581+00:00,1788828484622,USOIL,92.37300,0.00000,0
2026-09-08T00:48:06.584+00:00,1788828484622,USOIL,92.36700,1.00000,0
2026-09-08T00:48:07.231+00:00,1788828485246,USOIL,92.36800,2.00000,0
2026-09-08T00:48:10.130+00:00,1788828488173,USOIL,92.37800,1.00000,0
2026-09-08T00:48:10.484+00:00,1788828488495,USOIL,92.37300,5.00000,0
2026-09-08T00:48:22.582+00:00,1788828500605,USOIL,92.37200,1.00000,0
2026-09-08T00:48:25.481+00:00,1788828503515,USOIL,92.37800,1.00000,0
2026-09-08T00:48:37.330+00:00,1788828515355,USOIL,92.37700,1.00000,0
2026-09-08T00:48:37.932+00:00,1788828515962,USOIL,92.36900,1.00000,0
2026-09-08T00:48:50.784+00:00,1788828528798,USOIL,92.37200,1.00000,0
2026-09-08T00:48:51.730+00:00,1788828529764,USOIL,92.36400,1.00000,0
2026-09-08T00:48:52.034+00:00,1788828530066,USOIL,92.36900,1.00000,0
2026-09-08T00:49:04.229+00:00,1788828542254,USOIL,92.36900,0.00000,0
2026-09-08T00:49:04.231+00:00,1788828542254,USOIL,92.37400,2.00000,0
2026-09-08T00:49:05.130+00:00,1788828543145,USOIL,92.37900,1.00000,0
2026-09-08T00:49:07.429+00:00,1788828545427,USOIL,92.37700,2.00000,0
2026-09-08T00:49:08.380+00:00,1788828546375,USOIL,92.37800,2.00000,0
2026-09-08T00:49:18.282+00:00,1788828556314,USOIL,92.37300,1.00000,0
2026-09-08T00:49:21.779+00:00,1788828559776,USOIL,92.37900,1.00000,0
2026-09-08T00:49:33.230+00:00,1788828571268,USOIL,92.37700,1.00000,0
2026-09-08T00:49:34.829+00:00,1788828572863,USOIL,92.38300,1.00000,0
2026-09-08T00:49:40.580+00:00,1788828578620,USOIL,92.39900,2.00000,0
2026-09-08T00:49:44.779+00:00,1788828582792,USOIL,92.39900,2.00000,0
2026-09-08T00:49:46.779+00:00,1788828584804,USOIL,92.39700,2.00000,0
2026-09-08T00:49:50.529+00:00,1788828588575,USOIL,92.38800,1.00000,0
2026-09-08T00:49:51.479+00:00,1788828589503,USOIL,92.39900,3.00000,0
2026-09-08T00:49:53.730+00:00,1788828591749,USOIL,92.40300,1.00000,0
2026-09-08T00:49:56.579+00:00,1788828594607,USOIL,92.39700,1.00000,0
2026-09-08T00:49:56.930+00:00,1788828594940,USOIL,92.39900,1.00000,0
2026-09-08T00:50:03.329+00:00,1788828601373,USOIL,92.39900,0.00000,0
2026-09-08T00:50:03.331+00:00,1788828601373,USOIL,92.38700,2.00000,0
2026-09-08T00:50:03.930+00:00,1788828601974,USOIL,92.39200,3.00000,0
2026-09-08T00:50:04.280+00:00,1788828602285,USOIL,92.39200,2.00000,0
2026-09-08T00:50:05.280+00:00,1788828603295,USOIL,92.37900,6.00000,0
2026-09-08T00:50:06.228+00:00,1788828604243,USOIL,92.37800,2.00000,0
2026-09-08T00:50:12.579+00:00,1788828610613,USOIL,92.38300,1.00000,0
2026-09-08T00:50:12.928+00:00,1788828610942,USOIL,92.38400,2.00000,0
2026-09-08T00:50:13.579+00:00,1788828611598,USOIL,92.37400,1.00000,0
2026-09-08T00:50:19.629+00:00,1788828617667,USOIL,92.36700,1.00000,0
2026-09-08T00:50:20.978+00:00,1788828618974,USOIL,92.37400,1.00000,0
2026-09-08T00:50:43.328+00:00,1788828641332,USOIL,92.36800,3.00000,0
2026-09-08T00:50:43.678+00:00,1788828641675,USOIL,92.36400,1.00000,0
2026-09-08T00:50:44.279+00:00,1788828642302,USOIL,92.33800,4.00000,0
2026-09-08T00:50:44.578+00:00,1788828642622,USOIL,92.32800,2.00000,0
2026-09-08T00:50:46.478+00:00,1788828644519,USOIL,92.33800,3.00000,0
2026-09-08T00:50:46.828+00:00,1788828644837,USOIL,92.34400,1.00000,0
2026-09-08T00:50:47.178+00:00,1788828645204,USOIL,92.33700,3.00000,0
2026-09-08T00:50:47.478+00:00,1788828645475,USOIL,92.33900,2.00000,0
2026-09-08T00:50:48.427+00:00,1788828646433,USOIL,92.33900,2.00000,0
2026-09-08T00:50:50.678+00:00,1788828648690,USOIL,92.33700,2.00000,0
2026-09-08T00:50:51.328+00:00,1788828649353,USOIL,92.32700,2.00000,0
2026-09-08T00:50:51.928+00:00,1788828649943,USOIL,92.33700,2.00000,0
2026-09-08T00:50:52.278+00:00,1788828650307,USOIL,92.33400,1.00000,0
2026-09-08T00:50:55.478+00:00,1788828653490,USOIL,92.35200,3.00000,0
2026-09-08T00:50:55.828+00:00,1788828653841,USOIL,92.34700,1.00000,0
2026-09-08T00:50:56.129+00:00,1788828654163,USOIL,92.34900,2.00000,0
2026-09-08T00:50:58.381+00:00,1788828656399,USOIL,92.34400,3.00000,0
2026-09-08T00:50:58.727+00:00,1788828656741,USOIL,92.34400,2.00000,0
2026-09-08T00:50:58.978+00:00,1788828656999,USOIL,92.34900,1.00000,0
2026-09-08T00:50:59.678+00:00,1788828657689,USOIL,92.34900,2.00000,0
2026-09-08T00:50:59.980+00:00,1788828657993,USOIL,92.35400,1.00000,0
2026-09-08T00:51:00.278+00:00,1788828658291,USOIL,92.35200,2.00000,0
2026-09-08T00:51:00.578+00:00,1788828658595,USOIL,92.34900,1.00000,0
2026-09-08T00:51:02.527+00:00,1788828660530,USOIL,92.34900,0.00000,0
2026-09-08T00:51:02.530+00:00,1788828660530,USOIL,92.34300,1.00000,0
2026-09-08T00:51:02.879+00:00,1788828660898,USOIL,92.34200,2.00000,0
2026-09-08T00:51:03.178+00:00,1788828661223,USOIL,92.33700,1.00000,0
2026-09-08T00:51:04.479+00:00,1788828662502,USOIL,92.33700,3.00000,0
2026-09-08T00:51:07.728+00:00,1788828665736,USOIL,92.33300,3.00000,0
2026-09-08T00:51:07.978+00:00,1788828665999,USOIL,92.33900,1.00000,0
